@RELATION train

@ATTRIBUTE review REAL
@ATTRIBUTE np1 REAL
@ATTRIBUTE np2 REAL
@ATTRIBUTE np1ispr {false,true}
@ATTRIBUTE np2ispr {false,true}
@ATTRIBUTE np2isdefnp {false,true}
@ATTRIBUTE np2isdemnp {false,true}
@ATTRIBUTE distance REAL
@ATTRIBUTE numberagreement {false,true}
@ATTRIBUTE isbetween {false,true}
@ATTRIBUTE hasbetween {false,true}
@ATTRIBUTE comparative {false,true}
@ATTRIBUTE sentiment REAL
@ATTRIBUTE bothpropername {false,true}
@ATTRIBUTE np1propername {false,true}
@ATTRIBUTE np2propername {false,true}
@ATTRIBUTE bothPronoun {false,true}
@ATTRIBUTE bothNormal {false,true}
@ATTRIBUTE subString {false,true}
@ATTRIBUTE headMatch {false,true}
@ATTRIBUTE exactMatch {false,true}
@ATTRIBUTE matchAfterRemoveDetermine {false,true}
@ATTRIBUTE PMI {0,1,2,3,4,10,11,12}
@ATTRIBUTE coref {false,true}

@DATA
24,0,9,false,false,true,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,7,8,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
24,6,8,false,false,false,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,5,8,false,false,false,false,0,true,false,false,false,2,false,true,true,false,true,false,false,false,false,10,false
24,4,8,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,3,8,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,2,8,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,1,8,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,8,false,false,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,6,7,false,true,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
24,5,7,false,true,false,false,0,true,false,false,false,2,false,true,true,false,false,false,false,false,false,10,false
24,4,7,false,true,false,false,1,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
24,3,7,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
24,2,7,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
24,1,7,false,true,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
24,0,7,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,5,6,false,false,true,false,0,true,false,false,false,2,false,true,true,false,true,false,false,false,false,10,false
24,4,6,false,false,true,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,3,6,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,2,6,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,1,6,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,6,false,false,true,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,3,5,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,2,5,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,1,5,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,5,false,false,true,false,3,true,false,false,false,2,true,true,false,false,false,false,false,false,false,10,false
24,3,4,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,2,4,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,1,4,false,false,false,false,2,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,4,false,false,false,false,2,false,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,2,3,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,1,3,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,3,false,false,true,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,1,2,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
24,0,2,false,false,true,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
24,0,1,false,false,false,false,0,true,true,false,false,2,false,true,true,false,false,false,false,false,false,12,true
25,13,14,true,false,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
25,12,14,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,11,14,false,false,false,false,2,false,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,10,14,false,false,false,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,12,false
25,9,14,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,8,14,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,7,14,true,false,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
25,6,14,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,5,14,false,false,false,false,4,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,4,14,false,false,false,false,4,true,false,false,false,2,false,true,false,false,true,false,false,false,false,12,false
25,3,14,false,false,false,false,4,false,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,2,14,false,false,false,false,5,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,1,14,false,false,false,false,5,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,0,14,false,false,false,false,5,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,12,13,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,11,13,false,true,false,false,1,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,10,13,false,true,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
25,9,13,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,8,13,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,7,13,true,true,false,false,2,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,false
25,6,13,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,5,13,false,true,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
25,4,13,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
25,3,13,false,true,false,false,3,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
25,2,13,false,true,false,false,4,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,1,13,false,true,false,false,4,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,0,13,false,true,false,false,4,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
25,10,12,false,false,false,false,0,true,false,false,false,2,false,true,true,false,true,false,false,false,false,0,false
25,8,12,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,2,false
25,6,12,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,3,false
25,5,12,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,0,false
25,4,12,false,false,false,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,4,false
25,3,12,false,false,false,false,2,false,false,false,false,2,false,false,false,false,true,false,false,false,false,4,false
25,2,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,3,false
25,1,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,1,false
25,0,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,0,false
25,10,11,false,false,false,false,0,false,false,false,false,2,false,true,true,false,true,false,false,false,false,10,false
25,8,11,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,6,11,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,5,11,false,false,false,false,2,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,4,11,false,false,false,false,2,false,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
25,3,11,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,11,false,false,false,false,3,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,1,11,false,false,false,false,3,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,11,false,false,false,false,3,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,9,10,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,8,10,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,7,10,true,false,true,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,6,10,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,5,10,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,true,true,true,true,10,true
25,4,10,false,false,true,false,2,true,false,false,false,2,true,true,false,false,true,false,false,false,false,10,false
25,3,10,false,false,true,false,2,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,true
25,2,10,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,1,10,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,10,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,true,false,true,10,true
25,8,9,false,false,false,true,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,6,9,false,false,false,true,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,5,9,false,false,false,true,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,4,9,false,false,false,true,1,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
25,3,9,false,false,false,true,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,9,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,1,9,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,9,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,7,8,true,false,true,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,6,8,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,5,8,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,4,8,false,false,true,false,1,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
25,3,8,false,false,true,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,8,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,1,8,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,8,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,6,7,false,true,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,5,7,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,4,7,false,true,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
25,3,7,false,true,false,false,1,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,2,7,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,1,7,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,0,7,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
25,5,6,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,4,6,false,false,true,false,1,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
25,3,6,false,false,true,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,6,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,true,true,true,true,10,true
25,1,6,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,6,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,4,5,false,false,true,false,0,true,true,false,false,2,false,true,true,false,true,false,false,false,false,10,false
25,3,5,false,false,true,false,0,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,true
25,2,5,false,false,true,false,1,true,false,false,false,0,false,false,false,false,true,false,false,false,false,10,false
25,1,5,false,false,true,false,1,true,false,false,false,0,false,false,false,false,true,false,false,false,false,10,false
25,0,5,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,true,false,true,10,true
25,3,4,false,false,true,false,0,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,4,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,1,4,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,0,4,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
25,2,3,false,false,false,false,1,false,false,false,false,0,false,false,false,false,true,false,false,false,false,12,false
25,1,3,false,false,false,false,1,false,false,false,false,0,false,false,false,false,true,false,false,false,false,12,false
25,0,3,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,12,true
25,1,2,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,0,2,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
25,0,1,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,21,22,false,false,false,true,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,20,22,false,false,false,true,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,19,22,true,false,false,true,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
26,18,22,false,false,false,true,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,17,22,true,false,false,true,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
26,16,22,true,false,false,true,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
26,15,22,false,false,false,true,1,true,false,false,false,1,false,false,false,false,true,false,false,false,false,10,false
26,14,22,false,false,false,true,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,13,22,false,false,false,true,1,true,false,false,false,2,false,false,false,false,true,false,true,false,false,10,true
26,12,22,false,false,false,true,1,true,false,false,false,2,false,true,false,false,false,true,false,false,false,10,true
26,11,22,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,10,22,true,false,false,true,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,9,22,false,false,false,true,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,8,22,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,7,22,false,false,false,true,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,6,22,false,false,false,true,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,5,22,false,false,false,true,3,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,4,22,false,false,false,true,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,3,22,false,false,false,true,4,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,2,22,false,false,false,true,4,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,1,22,true,false,false,true,4,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
26,0,22,false,false,false,true,5,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,true
26,20,21,false,false,false,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,19,21,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,18,21,false,false,false,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,17,21,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,16,21,true,false,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,15,21,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,13,21,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,12,21,false,false,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,10,21,true,false,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,9,21,false,false,false,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,8,21,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,7,21,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,6,21,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,5,21,false,false,false,false,3,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,4,21,false,false,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,2,21,false,false,false,false,4,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,1,21,true,false,false,false,4,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,0,21,false,false,false,false,5,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,19,20,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,18,20,false,false,false,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,true
26,17,20,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,16,20,true,false,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,15,20,false,false,false,false,1,true,false,false,false,1,false,false,false,false,true,false,false,false,false,10,false
26,14,20,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,13,20,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,12,20,false,false,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,11,20,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,10,20,true,false,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,9,20,false,false,false,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,8,20,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,7,20,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,6,20,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,5,20,false,false,false,false,3,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,4,20,false,false,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,3,20,false,false,false,false,4,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,2,20,false,false,false,false,4,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,1,20,true,false,false,false,4,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,0,20,false,false,false,false,5,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,18,19,false,true,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,17,19,true,true,false,false,0,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,true
26,16,19,true,true,false,false,1,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,true
26,15,19,false,true,false,false,1,true,false,false,false,1,false,false,false,false,false,false,false,false,false,10,false
26,14,19,false,true,false,false,1,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,13,19,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
26,12,19,false,true,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
26,11,19,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,10,19,true,true,false,false,2,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,false
26,9,19,false,true,false,false,2,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,8,19,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,7,19,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,6,19,false,true,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,5,19,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,4,19,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,3,19,false,true,false,false,4,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,2,19,false,true,false,false,4,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,1,19,true,true,false,false,4,true,false,false,false,2,false,true,false,true,false,true,true,true,true,10,true
26,0,19,false,true,false,false,5,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
26,17,18,true,false,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,16,18,true,false,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,15,18,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,14,18,false,false,false,false,1,false,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,13,18,false,false,false,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,12,18,false,false,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,false
26,11,18,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,10,18,true,false,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,9,18,false,false,false,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,12,false
26,8,18,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,7,18,false,false,false,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,6,18,false,false,false,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,5,18,false,false,false,false,3,true,false,false,false,2,false,true,false,false,true,false,false,false,false,12,false
26,4,18,false,false,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,false
26,3,18,false,false,false,false,4,false,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,2,18,false,false,false,false,4,true,false,false,false,2,false,false,false,false,true,false,false,false,false,12,false
26,1,18,true,false,false,false,4,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,false
26,0,18,false,false,false,false,5,true,false,false,false,2,false,true,false,false,true,false,false,false,false,12,false
26,16,17,true,true,false,false,1,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,true
26,15,17,false,true,false,false,1,true,false,false,false,1,false,false,false,false,false,false,false,false,false,10,false
26,14,17,false,true,false,false,1,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,13,17,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,true
26,12,17,false,true,false,false,1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
26,11,17,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,10,17,true,true,false,false,2,true,false,false,false,2,false,false,false,true,false,true,true,true,true,10,false
26,9,17,false,true,false,false,2,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,8,17,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,7,17,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,6,17,false,true,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,5,17,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,4,17,false,true,false,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,3,17,false,true,false,false,4,false,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,2,17,false,true,false,false,4,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,1,17,true,true,false,false,4,true,false,false,false,2,false,true,false,true,false,true,true,true,true,10,true
26,0,17,false,true,false,false,5,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,true
26,15,16,false,true,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,14,16,false,true,false,false,0,false,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,13,16,false,true,false,false,0,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,true
26,12,16,false,true,false,false,0,true,false,false,false,2,false,true,true,false,false,false,false,false,false,12,true
26,11,16,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,10,16,true,true,false,false,1,true,false,false,false,2,false,false,false,true,false,true,true,true,true,12,false
26,9,16,false,true,false,false,1,true,false,false,false,0,false,true,false,false,false,false,false,false,false,12,false
26,8,16,false,true,false,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,7,16,false,true,false,false,1,true,false,false,false,0,false,false,false,false,false,false,false,false,false,12,false
26,6,16,false,true,false,false,2,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,5,16,false,true,false,false,2,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,false
26,4,16,false,true,false,false,2,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,false
26,3,16,false,true,false,false,3,false,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,2,16,false,true,false,false,3,true,false,false,false,2,false,false,false,false,false,false,false,false,false,12,false
26,1,16,true,true,false,false,3,true,false,false,false,2,false,true,false,true,false,true,true,true,true,12,true
26,0,16,false,true,false,false,4,true,false,false,false,2,false,true,false,false,false,false,false,false,false,12,true
26,14,15,false,false,true,false,0,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,13,15,false,false,true,false,0,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,12,15,false,false,true,false,0,true,false,false,false,2,false,true,true,false,false,false,false,false,false,10,false
26,11,15,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,10,15,true,false,true,false,1,true,false,false,false,2,false,false,false,false,false,false,false,false,false,10,false
26,9,15,false,false,true,false,1,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,8,15,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,7,15,false,false,true,false,1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,6,15,false,false,true,false,2,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,5,15,false,false,true,false,2,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,4,15,false,false,true,false,2,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,3,15,false,false,true,false,3,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,2,15,false,false,true,false,3,true,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
26,1,15,true,false,true,false,3,true,false,false,false,2,false,true,false,false,false,false,false,false,false,10,false
26,0,15,false,false,true,false,4,true,false,false,false,2,false,true,false,false,true,false,false,false,false,10,false
26,13,14,false,false,false,false,0,false,false,false,false,2,false,false,false,false,true,false,false,false,false,10,false
